;;;;;;;;;;;;;;;;;;;;;;;;
07/04/2018;;0;;;;0;;;11725309,66;;;;;0,00000000;;1302,812184;(0.02 %);(0.16 %);34.86 %;35.03 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
07/05/2018;;0;;;;0;;;11730091,13;;;;;0,00000000;;1303,343459;0.04 %;(0.11 %);34.91 %;35.08 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
07/06/2018;;0;;;;0;;;11723526,99;;;;;0,00000000;;1302,61411;(0.05 %);(0.17 %);34.84 %;35.01 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
07/09/2018;;0;;;;0;;;11687976,05;;;;;0,00000000;;1298,664006;(0.30 %);(0.47 %);34.43 %;34.60 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
07/10/2018;;0;;;;0;;;11691669,34;;;;;0,00000000;;1299,074371;0.03 %;(0.44 %);34.47 %;34.64 %;;;;
07/11/2018;;0;;;;0;;;11684022,79;;;;;0,00000000;;1298,224754;(0.06 %);(0.51 %);34.38 %;34.55 %;;;;
07/12/2018;;0;;;;0;;;11696927,01;;;;;0,00000000;;1299,658557;0.11 %;(0.40 %);34.53 %;34.70 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
07/13/2018;;0;;;;0;;;11707664,37;;;;;0,00000000;;1300,851597;0.09 %;(0.31 %);34.66 %;34.82 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
07/16/2018;;0;;;;0;;;11688003,1;;;;;0,00000000;;1298,667011;(0.16 %);(0.47 %);34.43 %;34.60 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
07/17/2018;;0;;;;0;;;11696258,17;;;;;0,00000000;;1299,584241;0.07 %;(0.40 %);34.53 %;34.69 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
07/18/2018;;0;;;;0;;;11696397,86;;;;;0,00000000;;1299,599762;0.00 %;(0.40 %);34.53 %;34.69 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
07/19/2018;;0;;;;0;;;11690169,33;;;;;0,00000000;;1298,907703;(0.05 %);(0.45 %);34.46 %;34.62 %;;;;
07/20/2018;;0;;;;0;;;11686076,36;;;;;0,00000000;;1298,452929;(0.03 %);(0.49 %);34.41 %;34.58 %;;;;
07/23/2018;;0;;;;0;;;11652985,43;;;;;0,00000000;;1294,776159;(0.28 %);(0.77 %);34.03 %;34.19 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
07/24/2018;;0;;;;0;;;11658083,34;;;;;0,00000000;;1295,342593;0.04 %;(0.73 %);34.09 %;34.25 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
07/25/2018;;0;;;;0;;;11659231,45;;;;;0,00000000;;1295,470161;0.00 %;(0.72 %);34.10 %;34.27 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
07/26/2018;;0;;;;0;;;11654720,64;;;;;0,00000000;;1294,96896;(0.03 %);(0.76 %);34.05 %;34.21 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
07/27/2018;;0;;;;0;;;11692888,45;;;;;0,00000000;;1299,209828;0.32 %;(0.43 %);34.49 %;34.65 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
07/30/2018;;0;;;;0;;;11740306,85;;;;;0,00000000;;1304,478539;0.40 %;(0.03 %);35.03 %;35.20 %;;;;
07/31/2018;;0;;;;0;;;11742859,81;;;;;0,00000000;;1304,762201;0.02 %;(0.01 %);35.06 %;35.23 %;;;;
08/01/2018;;0;;;;0;;;11740791,62;;;;;0,00000000;;1304,532402;(0.01 %);(0.01 %);35.04 %;35.21 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
08/02/2018;;0;;;;0;;;11799179,54;;;;;0,00000000;;1311,019949;0.49 %;0.47 %;35.71 %;35.88 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
08/03/2018;;0;;;;0;;;11857546,34;;;;;0,00000000;;1317,505149;0.49 %;0.97 %;36.38 %;36.55 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
08/06/2018;;0;;;;0;;;11838587,81;;;;;0,00000000;;1315,398646;(0.15 %);0.81 %;36.16 %;36.33 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
08/07/2018;;0;;;;0;;;11840096,67;;;;;0,00000000;;1315,566297;0.01 %;0.82 %;36.18 %;36.35 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
08/08/2018;;0;;;;0;;;11835816,8;;;;;0,00000000;;1315,090756;(0.03 %);0.79 %;36.13 %;36.30 %;;;;
08/09/2018;;0;;;;0;;;11836811,36;;;;;0,00000000;;1315,201262;0.00 %;0.80 %;36.14 %;36.31 %;;;;
08/10/2018;;0;;;;0;;;11836466,97;;;;;0,00000000;;1315,162997;0.00 %;0.79 %;36.14 %;36.31 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
08/13/2018;;0;;;;0;;;11818136,31;;;;;0,00000000;;1313,126257;(0.15 %);0.64 %;35.93 %;36.10 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
08/14/2018;;0;;;;0;;;11850070,75;;;;;0,00000000;;1316,674528;0.27 %;0.91 %;36.29 %;36.46 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
08/15/2018;;0;;;;0;;;11854269,45;;;;;0,00000000;;1317,14105;0.03 %;0.94 %;36.34 %;36.51 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
08/16/2018;;0;;;;0;;;11856495,04;;;;;0,00000000;;1317,388338;0.01 %;0.96 %;36.37 %;36.54 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
08/17/2018;;0;;;;0;;;11853342,67;;;;;0,00000000;;1317,038074;(0.02 %);0.94 %;36.33 %;36.50 %;;;;
08/20/2018;;0;;;;0;;;11839961,12;;;;;0,00000000;;1315,551236;(0.11 %);0.82 %;36.18 %;36.35 %;;;;
08/21/2018;;0;;;;0;;;11858518,28;;;;;0,00000000;;1317,613142;0.15 %;0.98 %;36.39 %;36.56 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
08/23/2018;;0;;;;0;;;11881297,25;;;;;0,00000000;;1320,144139; - ;1.17 %;36.65 %;36.82 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
08/24/2018;;0;;;;0;;;11875278,03;;;;;0,00000000;;1319,475337;(0.05 %);1.12 %;36.58 %;36.75 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
08/27/2018;;0;;;;0;;;11854923,27;;;;;0,00000000;;1317,213697;(0.17 %);0.95 %;36.35 %;36.52 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
08/28/2018;;0;;;;0;;;11850668,68;;;;;0,00000000;;1316,740964;(0.03 %);0.91 %;36.30 %;36.47 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
08/29/2018;;0;;;;0;;;11852812,88;;;;;0,00000000;;1316,979209;0.01 %;0.93 %;36.33 %;36.50 %;;;;
08/30/2018;;0;;;;0;;;11839854,15;;;;;0,00000000;;1315,53935;(0.10 %);0.82 %;36.18 %;36.35 %;;;;
08/31/2018;;0;;;;0;;;11838963,68;;;;;0,00000000;;1315,440409;0.00 %;0.81 %;36.17 %;36.34 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
09/03/2018;;0;;;;0;;;11801365,55;;;;;0,00000000;;1311,262839;(0.31 %);(0.31 %);35.73 %;35.90 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
09/04/2018;;0;;;;0;;;11823365,64;;;;;0,00000000;;1313,707293;0.18 %;(0.13 %);35.99 %;36.16 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
09/05/2018;;0;;;;0;;;11827746,85;;;;;0,00000000;;1314,194094;0.03 %;(0.09 %);36.04 %;36.21 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
09/06/2018;;0;;;;0;;;11848935,37;;;;;0,00000000;;1316,548374;0.17 %;0.08 %;36.28 %;36.45 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
09/10/2018;;0;;;;0;;;11854017,84;;;;;0,00000000;;1317,113093;0.04 %;0.12 %;36.34 %;36.51 %;;;;
09/11/2018;;0;;;;0;;;11849007,79;;;;;0,00000000;;1316,556421;(0.04 %);0.08 %;36.28 %;36.45 %;;;;
09/12/2018;;0;;;;0;;;11831984,79;;;;;0,00000000;;1314,664977;(0.14 %);(0.05 %);36.09 %;36.26 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
09/13/2018;;0;;;;0;;;11851898,72;;;;;0,00000000;;1316,877636;0.16 %;0.10 %;36.32 %;36.49 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
09/14/2018;;0;;;;0;;;11853109,81;;;;;0,00000000;;1317,012201;0.01 %;0.11 %;36.33 %;36.50 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
09/17/2018;;0;;;;0;;;11917589,51;;;;;0,00000000;;1324,176612;0.54 %;0.66 %;37.07 %;37.24 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
09/18/2018;;0;;;;0;;;11931077,15;;;;;0,00000000;;1325,675239;0.11 %;0.77 %;37.23 %;37.40 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
09/19/2018;;0;;;;0;;;11959798,1;;;;;0,00000000;;1328,866456;0.24 %;1.02 %;37.56 %;37.73 %;;;;
09/20/2018;;0;;;;0;;;11955243,99;;;;;0,00000000;;1328,360443;(0.03 %);0.98 %;37.50 %;37.68 %;;;;
09/21/2018;;0;;;;0;;;11959980,32;;;;;0,00000000;;1328,886702;0.03 %;1.02 %;37.56 %;37.73 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
09/24/2018;;0;;;;0;;;11937507,33;;;;;0,00000000;;1326,389703;(0.18 %);0.83 %;37.30 %;37.47 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
09/25/2018;;0;;;;0;;;11963909,14;;;;;0,00000000;;1329,323238;0.22 %;1.05 %;37.60 %;37.78 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
09/26/2018;;0;;;;0;;;11963898,64;;;;;0,00000000;;1329,322071;0.00 %;1.05 %;37.60 %;37.78 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
09/27/2018;;0;;;;0;;;12616895,81;;;;;0,00000000;;1401,877312;5.45 %;6.57 %;45.11 %;45.29 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
09/28/2018;;0;;;;0;;;12641181,39;;;;;0,00000000;;1404,57571;0.19 %;6.77 %;45.39 %;45.57 %;;;;
10/01/2018;;0;;;;0;;;12620567,33;;;;;0,00000000;;1402,285259;(0.16 %);(0.16 %);45.16 %;45.34 %;;;;
10/02/2018;;0;;;;0;;;12622966,4;;;;;0,00000000;;1402,551822;0.01 %;(0.14 %);45.18 %;45.36 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
10/03/2018;;0;;;;0;;;12627243,16;;;;;0,00000000;;1403,027018;0.03 %;(0.11 %);45.23 %;45.41 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
10/04/2018;;0;;;;0;;;12636026,01;;;;;0,00000000;;1404,00289;0.06 %;(0.04 %);45.33 %;45.52 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
10/05/2018;;0;;;;0;;;12639811,28;;;;;0,00000000;;1404,423476;0.02 %;(0.01 %);45.38 %;45.56 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
10/08/2018;;0;;;;0;;;12619278,52;;;;;0,00000000;;1402,142058;(0.16 %);(0.17 %);45.14 %;45.32 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
10/09/2018;;0;;;;0;;;12630833,95;;;;;0,00000000;;1403,425994;0.09 %;(0.08 %);45.27 %;45.46 %;;;;
10/10/2018;;0;;;;0;;;12628846,6;;;;;0,00000000;;1403,205178;(0.01 %);(0.09 %);45.25 %;45.43 %;;;;
10/11/2018;;0;;;;0;;;12625203,08;;;;;0,00000000;;1402,800342;(0.02 %);(0.12 %);45.21 %;45.39 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
10/15/2018;;0;;;;0;;;12578384,63;;;;;0,00000000;;1397,598292;(0.37 %);(0.49 %);44.67 %;44.85 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
10/16/2018;;0;;;;0;;;12587555,23;;;;;0,00000000;;1398,617248;0.07 %;(0.42 %);44.78 %;44.96 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
10/17/2018;;0;;;;0;;;12579192,6;;;;;0,00000000;;1397,688067;(0.06 %);(0.49 %);44.68 %;44.86 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
10/18/2018;;0;;;;0;;;12603075,55;;;;;0,00000000;;1400,341728;0.18 %;(0.30 %);44.96 %;45.14 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
10/19/2018;;0;;;;0;;;12607992,69;;;;;0,00000000;;1400,888077;0.03 %;(0.26 %);45.01 %;45.19 %;;;;
10/22/2018;;0;;;;0;;;12572289,06;;;;;0,00000000;;1396,921007;(0.28 %);(0.54 %);44.60 %;44.78 %;;;;
10/23/2018;;0;;;;0;;;12583228,37;;;;;0,00000000;;1398,136486;0.08 %;(0.45 %);44.73 %;44.91 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
10/24/2018;;0;;;;0;;;12577380,99;;;;;0,00000000;;1397,486777;(0.04 %);(0.50 %);44.66 %;44.84 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
10/25/2018;;0;;;;0;;;12570963,71;;;;;0,00000000;;1396,773746;(0.05 %);(0.55 %);44.59 %;44.77 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
10/26/2018;;0;;;;0;;;12567009,19;;;;;0,00000000;;1396,334354;(0.03 %);(0.58 %);44.54 %;44.72 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
10/29/2018;;0;;;;0;;;12518429,17;;;;;0,00000000;;1390,936574;(0.38 %);(0.97 %);43.98 %;44.16 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
10/30/2018;;0;;;;0;;;12512643,78;;;;;0,00000000;;1390,293753;(0.04 %);(1.01 %);43.92 %;44.09 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
10/31/2018;;0;;;;0;;;12535646,9;;;;;0,00000000;;1392,849656;0.18 %;(0.83 %);44.18 %;44.36 %;;;;
11/01/2018;;0;;;;0;;;12528461,91;;;;;0,00000000;;1392,051323;(0.05 %);(0.05 %);44.10 %;44.28 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
11/05/2018;;0;;;;0;;;12463212,94;;;;;0,00000000;;1384,801438;(0.52 %);(0.57 %);43.35 %;43.53 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
11/06/2018;;0;;;;0;;;12462091,3;;;;;0,00000000;;1384,676811;0.00 %;(0.58 %);43.33 %;43.51 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
11/07/2018;;0;;;;0;;;12455179,15;;;;;0,00000000;;1383,908794;(0.05 %);(0.64 %);43.25 %;43.43 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
11/08/2018;;0;;;;0;;;12450368,75;;;;;0,00000000;;1383,374306;(0.03 %);(0.68 %);43.20 %;43.38 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
11/09/2018;;0;;;;0;;;12441963,05;;;;;0,00000000;;1382,440339;(0.06 %);(0.74 %);43.10 %;43.28 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
11/12/2018;;0;;;;0;;;12533986,89;;;;;0,00000000;;1392,66521;0.73 %;(0.01 %);44.16 %;44.34 %;;;;
11/13/2018;;0;;;;0;;;12510551,49;;;;;0,00000000;;1390,061277;(0.18 %);(0.20 %);43.89 %;44.07 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
11/14/2018;;0;;;;0;;;12504699,15;;;;;0,00000000;;1389,411017;(0.04 %);(0.24 %);43.82 %;44.00 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
11/16/2018;;0;;;;0;;;12484805,57;;;;;0,00000000;;1387,200619;(0.15 %);(0.40 %);43.60 %;43.77 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
11/19/2018;;0;;;;0;;;12429633,23;;;;;0,00000000;;1381,070359;(0.44 %);(0.84 %);42.96 %;43.14 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
11/20/2018;;0;;;;0;;;12415967,77;;;;;0,00000000;;1379,551974;(0.10 %);(0.95 %);42.80 %;42.98 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
11/21/2018;;0;;;;0;;;12404591,57;;;;;0,00000000;;1378,287952;(0.09 %);(1.04 %);42.67 %;42.85 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
11/22/2018;;0;;;;0;;;12401369;;;;;0,00000000;;1377,929889;(0.02 %);(1.07 %);42.64 %;42.81 %;;;;
11/23/2018;;0;;;;0;;;12394391,87;;;;;0,00000000;;1377,154652;(0.05 %);(1.12 %);42.56 %;42.73 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
11/26/2018;;0;;;;0;;;12343703,3;;;;;0,00000000;;1371,522589;(0.40 %);(1.53 %);41.97 %;42.15 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
11/27/2018;;0;;;;0;;;12359242,68;;;;;0,00000000;;1373,249187;0.12 %;(1.40 %);42.15 %;42.33 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
11/28/2018;;0;;;;0;;;12386418,67;;;;;0,00000000;;1376,268741;0.21 %;(1.19 %);42.46 %;42.64 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
11/29/2018;;0;;;;0;;;12375540,95;;;;;0,00000000;;1375,060106;(0.08 %);(1.27 %);42.34 %;42.52 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
11/30/2018;;0;;;;0;;;12360343,75;;;;;0,00000000;;1373,371528;(0.12 %);(1.39 %);42.16 %;42.34 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
12/03/2018;;0;;;;0;;;12297489,16;;;;;0,00000000;;1366,387684;(0.50 %);(0.50 %);41.44 %;41.62 %;;;;
12/04/2018;;0;;;;0;;;12277775,66;;;;;0,00000000;;1364,197296;(0.16 %);(0.66 %);41.21 %;41.39 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
12/05/2018;;0;;;;0;;;12259877,98;;;;;0,00000000;;1362,208664;(0.14 %);(0.81 %);41.01 %;41.18 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
12/06/2018;;0;;;;0;;;12240976,08;;;;;0,00000000;;1360,108453;(0.15 %);(0.96 %);40.79 %;40.97 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
12/07/2018;;0;;;;0;;;12220702,23;;;;;0,00000000;;1357,855803;(0.16 %);(1.12 %);40.56 %;40.73 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
12/10/2018;;0;;;;0;;;12148294,98;;;;;0,00000000;;1349,810553;(0.59 %);(1.71 %);39.72 %;39.90 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
12/11/2018;;0;;;;0;;;12133680,52;;;;;0,00000000;;1348,186724;(0.12 %);(1.83 %);39.56 %;40.45 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
12/12/2018;;0;;;;0;;;12115137,69;;;;;0,00000000;;1346,12641;(0.15 %);(1.98 %);39.34 %;40.34 %;;;;
12/13/2018;;0;;;;0;;;13344649,94;;;;;0,00000000;;1482,738882;10.14 %;7.96 %;53.48 %;50.83 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
12/14/2018;;0;;;;0;;;13341252,33;;;;;0,00000000;;1482,36137;(0.02 %);7.93 %;53.45 %;50.94 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
12/17/2018;;0;;;;0;;;13308972,01;;;;;0,00000000;;1478,774668;(0.24 %);7.67 %;53.07 %;50.73 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
12/18/2018;;0;;;;0;;;13299788,62;;;;;0,00000000;;1477,754291;(0.06 %);7.60 %;52.97 %;51.25 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
12/19/2018;;0;;;;0;;;13291093,76;;;;;0,00000000;;1476,788196;(0.06 %);7.53 %;52.87 %;51.21 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
12/20/2018;;0;;;;0;;;13364097,55;;;;;0,00000000;;1484,899728;0.54 %;8.12 %;53.71 %;52.14 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
12/21/2018;;0;;;;0;;;13355431,93;;;;;0,00000000;;1483,936881;(0.06 %);8.05 %;53.61 %;52.19 %;;;;
12/24/2018;;0;;;;0;;;13307571,58;;;;;0,00000000;;1478,619064;(0.35 %);7.66 %;53.06 %;51.75 %;;;;
12/26/2018;;0;;;;0;;;13322037,91;;;;;0,00000000;;1480,226434;0.10 %;7.78 %;53.22 %;52.85 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
12/27/2018;;0;;;;0;;;13317182,37;;;;;0,00000000;;1479,68693;(0.03 %);7.74 %;53.17 %;52.87 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
12/28/2018;;0;;;;0;;;13306575,95;;;;;0,00000000;;1478,508439;(0.07 %);7.65 %;53.05 %;52.99 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
12/31/2018;;0;;;;0;;;13251874,22;;;;;0,00000000;;1472,430469;(0.41 %);7.21 %;52.42 %;52.42 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
01/02/2019;;0;;;;0;;;13222194,7;;;;;0,00000000;;1469,132744;(0.22 %);(0.22 %);(0.22 %);52.41 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
01/03/2019;;0;;;;0;;;13209559,05;;;;;0,00000000;;1467,728783;(0.09 %);(0.31 %);(0.31 %);52.32 %;;;;
01/04/2019;;0;;;;0;;;13201986,83;;;;;0,00000000;;1466,887426;(0.05 %);(0.37 %);(0.37 %);52.03 %;;;;
01/07/2019;;0;;;;0;;;13294866,77;;;;;0,00000000;;1477,207419;0.70 %;0.32 %;0.32 %;52.94 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
01/08/2019;;0;;;;0;;;13315876,7;;;;;0,00000000;;1479,541856;0.15 %;0.48 %;0.48 %;53.23 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
01/09/2019;;0;;;;0;;;13357402,63;;;;;0,00000000;;1484,155848;0.31 %;0.79 %;0.79 %;53.69 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
01/10/2019;;0;;;;0;;;13353059,01;;;;;0,00000000;;1483,673223;(0.03 %);0.76 %;0.76 %;53.53 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
01/11/2019;;0;;;;0;;;13358031,93;;;;;0,00000000;;1484,22577;0.03 %;0.80 %;0.80 %;53.59 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
01/14/2019;;0;;;;0;;;13335759,52;;;;;0,00000000;;1481,751058;(0.16 %);0.63 %;0.63 %;53.34 %;;;;
01/15/2019;;0;;;;0;;;13333177,33;;;;;0,00000000;;1481,464148;(0.01 %);0.61 %;0.61 %;53.42 %;;;;
01/16/2019;;0;;;;0;;;13347844,55;;;;;0,00000000;;1483,093839;0.11 %;0.72 %;0.72 %;53.47 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
01/17/2019;;0;;;;0;;;13346398,89;;;;;0,00000000;;1482,93321;(0.01 %);0.71 %;0.71 %;53.32 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
01/18/2019;;0;;;;0;;;13349934,33;;;;;0,00000000;;1483,326037;0.02 %;0.73 %;0.73 %;53.30 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
01/21/2019;;0;;;;0;;;13332766,84;;;;;0,00000000;;1481,418538;(0.12 %);0.61 %;0.61 %;52.64 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
01/22/2019;;0;;;;0;;;13360433,2;;;;;0,00000000;;1484,492578;0.20 %;0.81 %;0.81 %;51.66 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
01/23/2019;;0;;;;0;;;13425164,81;;;;;0,00000000;;1491,684979;0.48 %;1.30 %;1.30 %;51.20 %;;;;
01/24/2019;;0;;;;0;;;13425868,01;;;;;0,00000000;;1491,763112;0.00 %;1.31 %;1.31 %;49.58 %;;;;
01/25/2019;;0;;;;0;;;13478118,17;;;;;0,00000000;;1497,568686;0.38 %;1.70 %;1.70 %;50.08 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
01/28/2019;;0;;;;0;;;13465095,48;;;;;0,00000000;;1496,12172;(0.09 %);1.60 %;1.60 %;49.50 %;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
